"DT_GERACAO","HH_GERACAO","ANO_ELEICAO","CD_TIPO_ELEICAO","NM_TIPO_ELEICAO","CD_ELEICAO","DS_ELEICAO","DT_ELEICAO","SG_UF","SG_UE","NM_UE","SQ_CANDIDATO","NR_ORDEM_CANDIDATO","CD_TIPO_BEM_CANDIDATO","DS_TIPO_BEM_CANDIDATO","DS_BEM_CANDIDATO","VR_BEM_CANDIDATO","DT_ULTIMA_ATUALIZACAO","HH_ULTIMA_ATUALIZACAO"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997652,5,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","HONDA FIT MOD. 2010 - RENAVAM: 00167541226","51000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997652,6,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","HONDA FIT MOD. 2010 - RENAVAM: 00167541226","51000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997652,7,61,"Depósito bancário em conta corrente no País","CAIXA ECONOMICA FEDERAL - DEPOSITO EM CONTA","256285,78","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997653,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","FIAT PALIO ELX 2001/2002","7000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997653,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","HONDA BIZ 125 2013 PLACA MLB3485","7000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997654,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","FORD ESCORT SW 1997 - PLACA AHD9313","4000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997654,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","GM CELTA - 2012 - MIN3118","20000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997654,3,12,"Casa","CASA GEMINADA A RUA ANITAPOLIS, 518 BAIRRO ITAUM/JOÃO COSTA - JOINVILLE/SC","184000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997655,1,12,"Casa","CASA 03 DO BLOCO B DO EDIFICIO RESIDENCIAL KARIBE -RUA DA AMIZADE- BAIRRO ITAJUBA - BARRA VELHA/SC","90784,84","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997655,2,45,"Aplicação de renda fixa (CDB, RDB e outros)","TITULO DE CAPITALIZACAO SANTANDER CAPITALIZACAO","1159,84","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997655,3,32,"Quotas ou quinhões de capital","29.700 QUOTAS DA EMPRESA STAMMHAUS CAFETERIA LTDA - EPP CORRESPONDENTE A 99% DO CAPITAL SOCIAL","29700,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997655,4,45,"Aplicação de renda fixa (CDB, RDB e outros)","SALDO EM APLICAÇÃO DE RENDA FIXA BANCO SANTANDER","1711,23","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997655,5,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","MP/PEUGEOT 106 SELECTIO, ANO/MOD 2000/2001, PLACAS MBP-8212, RENAVAM 754900606","12816,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997656,1,11,"Apartamento","APARTAMENTO NÚMERO 103 (160,36M²)SITUADO NA RUA GUILHERME - BAIRRO COSTA E SILVA - JOINVILLE/SC","114574,69","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997656,2,12,"Casa","CASA NA PRAIA DE ITAJUBA (RUA CAMINHO DAS ESTRELAS)- BARRA VELHA/SC","210000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997656,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","NISSAN SENTRA 2010/2011","18948,35","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997656,4,41,"Caderneta de poupança","POUPANÇA BRADESCO","6937,76","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997657,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","moto Honda Twister 2002Placa Mbm 6945","4000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997658,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Veículo WW/Gol Special MB ano/modelo 2014/2015, prata, placa MLY3089","27398,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997658,2,12,"Casa","Uma casa Geminada de 98, 330 m2, situada na Rua Vitorino Silvino Bittencourt. 191, casa 04","226973,13","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997659,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Hyundai I30 - 2011","45000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997659,2,32,"Quotas ou quinhões de capital","Quotas da Micro Empresa Patricia Ribeiro Festas Eirelli","95400,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997659,3,45,"Aplicação de renda fixa (CDB, RDB e outros)","APLICAÇÃO AUTOMATICA BB","1495,95","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997660,1,13,"Terreno","1/3 TERRENO COM EDIFICAÇÃO RESIDENCIAL COM 71200M² - RUA JOSE DO PATROCINIO, 320 - BAIRRO SAGUAÇU - JOINVILLE/SC","120219,29","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997660,2,12,"Casa","12,5% TERRENO MAIS CASA NA AVENIDA JARAGUA DO SUL - BAIRRO COSTEIRA - BALNEARIO BARRA DO SUL/SC","80000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997660,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","RENAULT SANDERO 2010 MHL 2686","15832,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997661,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","GM PRISMA MKT0456","53570,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997661,2,11,"Apartamento","APTO 801 NO BAIRRO BOM RETIRO RUA BARTOLOMEU DE GUSMÃO N.53  - JOINVILLE/SC","170640,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997661,3,11,"Apartamento","SALA COMERCIAL UNIDADE 505 - RUA EXPEDICIONARIO HOLZ, 550 - AMERICA - JOINVILLE/SC","162895,78","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997661,4,45,"Aplicação de renda fixa (CDB, RDB e outros)","OUROCAP TORCIDA BB","9005,53","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997661,5,11,"Apartamento","APTO 1306 - (64M²) RUA HENRIQUE MEYER, 184 - ATIRADORES - JOINVILLE/SC","255000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997661,6,45,"Aplicação de renda fixa (CDB, RDB e outros)","SICOOB CREDISC","4561,75","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997661,7,11,"Apartamento","APTO 902 - (91M²) RUA HENRIQUE MEYER, 184 - ATIRADORES - JOINVILLE/SC","341000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997661,8,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","MITUSUBISHI OUTLANDER","83000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997661,9,32,"Quotas ou quinhões de capital","QUOTA EMPRESA IDEAL EMERGENCIAS MEDICAS","10000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997661,10,45,"Aplicação de renda fixa (CDB, RDB e outros)","TITULO DE CAPITALIZAÇÃO SANTANDER","4547,20","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997663,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","FORD New Fiesta 2012","30900,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997664,1,61,"Depósito bancário em conta corrente no País","saldo em conta corrente banco 341","9531,89","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997664,2,45,"Aplicação de renda fixa (CDB, RDB e outros)","aplicação em renda fixa","6237,41","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997664,3,12,"Casa","50% DE CASA SITUADA A Rua Irineu Pereira 420 Bairro João Costa - Joinville/sc","200000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997664,4,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","GM CORSA 11/12 PLACA MIS 0996","34500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997665,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","TOYOTA ETIOS 17/18 - PLACA QII6434","55390,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997665,2,12,"Casa","Casa na Rua Osvaldo Bittenbrunn, 180 - Bairro Fatima - Joinville/SC","150000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997884,1,12,"Casa","IMÓVEL  RUA MIQUERINOS 195 - IRIRIU JOINVILLE/SC","750000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997884,2,2,"Prédio comercial","IMÓVEL NA RUA PONTE SERRADA, 56 - COMASA - JOINVILLE/SC","800000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997884,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","TOYOTA HILUX CD 4X4 SRV 2015","110000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000997884,4,61,"Depósito bancário em conta corrente no País","CONTA CORRENTE NO BANCO BANRISUL","85000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031432,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","yamaha ybr 2007/2007","3000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031432,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","vokswagem t. cross 2019/2020","90000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031433,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","AUTOMÓVEL KIA SOUL 2010/2011, 1.6, 16V,","33900,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031690,1,11,"Apartamento","APARTAMENTO EM  JOINVILLE","50000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031691,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","honda cg 125 ano 2009","3000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031691,2,12,"Casa","casa no bairro parque guarani em joinville","100000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031691,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","honda byz ano 2014 mlg 8639","3500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031692,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","VW POLO CLAS SPECIAL ANO 1998 - ART 8889","5000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031693,1,12,"Casa","casa em Joinville sc","100000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031695,1,12,"Casa","casa em Curitiba PR","80000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031695,2,32,"Quotas ou quinhões de capital","Box de Crossfit CNPJ 28.708.621/0001-43","45000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031695,3,41,"Caderneta de poupança","banco do brasil CNPJ 00.360.305/0001-04","52770,82","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031695,4,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","renavam 01121851204","30975,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031697,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","GM Celta Sprit","13977,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031698,1,12,"Casa","CASA DE ALVENARIA COM 86 M² EM JOINVILLE SC","250000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031698,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","FIAT VIVACE ANO 2015","36454,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031698,3,32,"Quotas ou quinhões de capital","QUOTAS DE CAPITAL DA EMPRESA DOROTI BAR E LANCHONETE CNPJ 07.950.288/0001-04","4500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031702,1,11,"Apartamento","APARTAMENTO EM JOINVILLE SC","262972,02","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031703,1,11,"Apartamento","APARTAMENTO RUA BUSARELLO, 250 BL 21, APTO 32, JOINVILLE SC","45000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031704,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","honda civic ANO 2012","8000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031704,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","CAMIONETE MITSUBISHI, ANO 2005","18000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031705,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","GM Meriva 2012 BLD - MJH 1274","22000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031708,1,11,"Apartamento","apartamento em joinville sc","120000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031709,1,12,"Casa","casa de alvenaria, Rua Vicente Ferreira, 165, Joinville SC","200000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031709,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","veiculo GM ONIX ANO 2018, PLACA PZW 9293","36000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031710,1,61,"Depósito bancário em conta corrente no País","BANCO DO BRASIL S/A, CNPJ 00.000.000/6308-88","16787,23","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031711,1,61,"Depósito bancário em conta corrente no País","SICOOB CNPJ 08.345.482/0001-23","187,63","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031711,2,32,"Quotas ou quinhões de capital","SICOOB - CNPJ 08.345.482/0001-23","100,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031711,3,49,"Outras aplicações e Investimentos","PREVIDENCIA COMPLEMENTAR - SICOOB, JOINVILLE SC","11782,04","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031711,4,13,"Terreno","50% de Terreno com casa de alvenaria na rua Elly Soares, Floresta, Joinville SC","75000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031713,1,12,"Casa","casa na rua Ponta Grossa, 199, Boa vista, joinville SC","60000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031713,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","veiculo WV Gol ano 2011 placa HNU 9525","19000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031714,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","FIAT PALIO ANO 2015 PLACA MLZ5J30","30000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031714,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","FIAT PALIO SPORTING 1.6 ANO 2014 PLACA MLR 4826","34000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031714,3,12,"Casa","casa alvenaria em Joinville","300000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031714,4,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","HYNDAI i30 ANO 2015 PLACA MMI 0827","58000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031715,1,12,"Casa","casa germinado na rua afonso meyer, joinville","230000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031715,2,61,"Depósito bancário em conta corrente no País","sicoob cnpj 81.607.045/0001-75","16051,85","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031715,3,13,"Terreno","terreno com 3040 M² na estrada do Pico em Joinville SC","25000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031715,4,61,"Depósito bancário em conta corrente no País","sicoob ag. 3039, cta 313.198-0","1235,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031715,5,41,"Caderneta de poupança","banco do brasil cnpj 00.000.000/3987-05","2,76","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031715,6,95,"Consórcio não contemplado","cota 73178365915 cnpj 76.515.071/0001-99","23815,15","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031715,7,95,"Consórcio não contemplado","cota 327-5 grupo 1528 cnpj 76.515.071/0001-99","23815,15","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031715,8,13,"Terreno","terreno com 2540 M² com casa de alvenaria de 210 M², na Estrada do Pico, Joinville","39212,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001031716,1,12,"Casa","casa de alvenaria em Balneário Piçarras SC","350000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001032509,1,99,"OUTROS BENS E DIREITOS","Participaçã com 50% do capital social na PMG Indústria de Artefatos de Cimento Ltda","5000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001032509,2,99,"OUTROS BENS E DIREITOS","Participação com 100% do capital social na empresa Paulo Sergio dos Santos ME","10000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001032510,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","VW/Golf, 2003","14000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240001032510,2,12,"Casa","Casa na Rua Telemaco Borba, 377, Jardim Iririú, Joinville/SC","50000,00","29/10/2020","11:39:34"
